PostalCode,PhoneAreaCode
88605,07777
82442,08845
55291,06732
01683,035242
23996,038424
01855,035974
06333,034781
73529,07165
24392,04641
17440,03836
04895,035341
54558,06573
09619,037365
64850,06073
24882,04622
84385,08565
38822,039427
83546,08073
67806,06361
24790,04331
37318,036083
23795,04551
39343,039206
06449,034746
03238,03531
06425,034692
19217,038873
19322,03877
06449,034741
07330,036731
24980,04639
06255,034636
25725,04805
82069,08178
85304,08441
85376,08165
96528,036766
53426,02646
54552,06592
84175,08744
25782,04838
58579,02355
79597,07621
99610,03634
67701,06363
79227,07664
01665,035246
54668,06523
66882,06372
14547,033204
48480,05458
39579,039324
17291,039853
18569,038309
23683,04503
23684,04503
19230,03883
54636,06561
01665,03521
09435,03725
23996,038424
19339,038791
83329,08681
21379,04136
29348,05142
66851,06375
66851,06375
39291,03921
23730,04564
23923,038821
38835,039421
34270,05601
95197,09252
66919,06375
94571,09904
83565,08092
55758,06786
56865,06545
82393,08801
83135,08039
73579,07175
37127,05546
72516,07572
27383,04263
74850,06293
24392,04641
98749,036704
09481,037349
76779,07277
54611,06557
88175,08381
07646,036692
56379,06439
91443,09162
54673,06524
06682,034443
89601,07394
06712,034423
39517,039362
31174,05123
24211,04342
66869,06381
88433,07356
22869,040
25560,04892
56244,02626
14778,033207
17291,039854
15711,03375
14532,03379
39638,039080
77773,07836
73655,07182
36277,06629
74523,07903
83552,08074
46514,02853
39387,039407
39291,039222
99713,036020
39517,039361
85132,08422
39579,039320
15890,033655
86872,08204
96110,09542
06386,034977
57584,02741
78567,07463
54673,06564
86937,08195
85298,08441
15938,035474
32816,05282
06493,039484
06779,034906
23795,04551
24241,04347
38879,039455
84069,09451
99988,036024
67823,06362
65623,06430
74639,07948
27619,04706
67105,06235
16259,03344
66578,06821
03253,035326
04889,034221
23936,038822
19322,038793
19260,038843
16552,033056
54429,06589
73553,07182
91583,09868
99625,03635
24637,04394
77761,07836
86576,08259
23972,03841
66996,06391
24214,04346
39579,039320
23847,04536
01993,035754
02681,03592
92718,0961
95706,09233
98678,03686
06712,034425
04435,034204
07619,036694
06773,034955
06258,0345
06688,034446
15926,035439
38315,05335
54534,06575
39307,039348
19217,038875
72667,07127
06774,034955
14822,033748
14827,033849
95519,09205
33189,05252
65388,06129
38838,039401
73114,07161
73453,07975
06632,034464
83259,08649
98663,036875
06785,034904
02788,035843
07366,036642
09661,037207
82444,08851
54340,06507
36419,036967
54636,06569
53937,02445
02959,035773
02959,035773
02959,035773
73453,07963
07629,036601
24404,04642
06727,034422
07907,03663
08301,03772
18249,038464
18320,038225
14913,033746
15910,035472
24256,04303
24837,04621
09487,03733
19273,038844
98553,036841
98553,036841
25779,04882
04936,035361
79418,07635
88281,07529
55483,06765
83727,08026
36110,06642
07646,036428
18249,038462
17192,039934
33758,05207
55596,06758
07407,03672
99195,036371
25551,04826
99994,036021
19406,038485
79859,07656
36381,06661
14547,033204
96132,09552
16515,03301
23936,038824
18236,038292
23992,03841
67718,06307
24638,04323
24640,04191
67822,06362
98574,03683
57392,02972
24241,04322
06295,03475
91717,09832
16278,03331
17129,039991
38855,039451
17390,039724
24888,04641
25724,04851
98530,036846
66839,06887
99891,036259
06667,034445
14550,033207
04895,035365
14827,033849
14715,033870
92546,09438
92287,09474
55758,06757
86511,08206
01762,035052
16278,033334
98711,036782
98739,036782
99518,036421
07407,036743
83374,08669
07819,036481
23911,04541
06896,034929
55765,06782
66484,06375
56825,02677
61389,06084
67829,06753
14913,033747
03096,035603
16945,033968
04828,03425
01877,03594
04626,034491
17291,039862
06268,034771
07389,03647
01936,035795
91289,09270
29493,05840
95515,09204
04849,034243
83530,08074
91220,09153
92253,09622
21481,04153
24891,04623
83362,08681
08527,09282
67699,06301
96277,09266
08289,03772
15848,03366
63936,09373
29465,05842
08468,03765
49685,04447
39435,039267
56355,06772
83458,08665
91625,07950
06901,034927
99831,036926
55608,06544
29640,05193
55497,06764
89194,07346
15837,033704
25875,04841
87724,08306
95490,09279
06179,034609
54441,06581
35641,06445
94572,09908
27251,04245
97852,09394
14715,039389
63825,06024
94508,09903
03229,035434
88400,07351
07570,036603
72355,07427
75328,07084
54314,06587
01814,035028
04838,034244
78136,07722
71101,07031
04936,035364
66996,06393
69250,06228
79677,07673
83471,08652
84337,08726
97659,09775
99894,036253
02899,035874
02708,035872
07985,0365
54552,02676
17349,03968
24582,04322
08393,037438
08539,036645
16835,033933
16866,033971
22929,04534
23923,038828
24217,04344
39615,039396
54426,06504
84573,08637
94513,08554
01465,03528
01465,03528
01561,035248
03253,035326
55469,06761
56370,0641
67808,06361
67742,06387
08485,037606
08606,037421
09429,03735
69436,06262
96185,09546
98667,036874
06618,03445
86938,08192
07924,036483
54316,06588
97795,09747
16928,03395
39218,03928
16278,033338
55444,06724
57638,02681
08261,037464
61137,06187
54614,06553
12529,030
12529,030
14547,033204
14913,033743
15566,030
15806,03377
15749,033764
79677,07673
66901,06373
16352,030
16278,033335
16775,03306
16845,033973
17291,039852
04916,035362
06556,034672
29396,05835
01561,035248
06556,03466
09488,037341
16307,033333
16356,033398
17111,039994
17291,039854
19205,038871
19348,03876
39524,039382
15518,033637
08115,037600
15326,033602
16567,033056
86956,08861
82296,08153
07646,036692
14959,033731
16866,033977
16928,03395
37318,036083
17337,039753
39524,0391
08304,037462
23936,038871
14728,033875
19348,038782
24220,04347
38364,05352
24232,04348
19412,038483
16306,03338
16321,03338
92539,09674
99947,036022
83137,08055
74214,07943
01920,03578
93488,09978
97453,09721
78141,07722
95173,09287
14621,03322
15910,035474
16352,033056
17309,03973
23744,04528
39517,03935
17291,039853
19205,038876
04509,034208
79650,07622
72296,07443
91626,09857
67707,06307
38170,05332
48624,02555
07768,036424
39291,039225
02829,03581
03058,035602
82362,0881
67677,06303
73614,07181
93489,09467
55288,06732
39606,039328
26419,04461
26419,04461
06369,034978
19073,03869
63679,06044
91344,09196
04928,03574
78713,07422
39619,039384
99831,036926
06279,034774
01665,035244
34637,06698
06780,034956
16866,033977
21493,04156
74394,07143
69198,06203
86529,08252
74575,07935
25782,04835
24850,04621
17328,039746
83367,08686
15910,035476
53520,02695
18334,038221
38707,05329
23972,03841
21516,04155
24790,04331
54586,06597
24589,04392
24813,04331
25764,04833
15732,033762
16775,033083
15806,03377
57632,02685
23847,04539
73072,07165
73072,07165
77978,07826
77746,0781
48465,05923
54570,06599
57520,02741
06917,035388
73116,07161
18258,03844
07554,0365
91126,09122
86986,08868
14913,033747
55270,06130
19230,038856
54673,06550
85247,08138
99869,036256
73525,07171
73527,07171
73529,07171
74523,0791
86830,08232
86987,08868
25876,04884
27252,04277
90571,09123
82445,08841
74193,07138
71409,07195
65824,06196
66773,06834
56281,06747
98590,036941
34613,06691
36318,06638
41366,02163
77963,07824
17099,03969
92421,09431
14806,033841
16341,030
39397,039424
17291,039862
39171,039205
39343,039050
66851,06307
28790,04209
97523,09384
87645,08362
19258,038847
76848,06392
16831,033929
99195,036204
90596,09170
16727,033055
27327,04258
29690,05071
24257,04385
17252,039827
39240,039291
98547,036843
74869,06262
92548,09435
94374,09962
97359,09324
01945,035752
07589,036604
09306,03737
54597,06553
98673,036878
07427,036730
03139,03564
55481,06763
92720,09644
95126,09284
95131,09289
21493,04151
08340,03774
83364,08666
34639,05686
54533,06567
90592,09128
92521,09435
67813,06361
17192,039934
55629,06765
99891,036259
01987,035752
92447,09672
39596,039394
94565,08541
97525,09723
19230,038856
67685,06374
24229,04308
16303,03332
67365,06344
54338,06502
98663,036871
76889,06342
56377,02604
76889,06342
54608,06555
36448,036961
07338,036734
26556,04975
97421,09721
97422,09721
97424,09721
97647,09774
06928,03537
39279,039245
16909,033966
67744,06753
67808,06302
85301,08444
66957,06335
94227,09925
58332,02336
06774,034243
06547,034658
88477,07353
72477,07579
89443,09084
01936,035797
55444,06724
55624,06544
99195,036204
99195,036204
15755,033766
15859,033678
19053,0385
19055,0385
19057,0385
19059,0385
19061,0385
19063,0385
27333,04257
17398,039722
26835,04956
99439,036452
99634,036376
58239,02304
58239,02304
06188,034604
15898,033652
25813,04841
68723,06202
17099,039607
98631,036944
71701,07150
29593,05822
39638,039085
86940,08191
84419,08082
17139,039953
54597,06558
23795,04551
06295,034773
24887,04626
37318,036082
55767,06787
79739,07762
38179,05303
01855,035971
16866,033971
56479,02664
74743,06292
19348,038789
14554,033205
01968,03573
77889,07842
99846,036929
17419,038378
17429,038378
17424,0395
16835,033933
29413,03901
99869,036256
83358,08667
06317,034774
14476,033201
37136,05507
23823,04555
23883,04545
27404,04284
16356,03337
16928,03395
23936,038871
25557,04872
82229,08152
87637,08364
06567,034671
06888,034928
95686,09272
06567,034671
14913,033743
17291,039863
39365,039407
39615,039386
82418,08841
64342,06257
19069,03867
88422,07582
56377,02604
57577,0261
57632,02685
77960,07823
83552,08075
67744,06363
14798,033834
07580,036608
09306,03737
15306,03346
30926,05137
83370,08667
84036,0871
01594,035268
55629,06754
38723,05381
82402,08801
25370,04125
25371,04125
25878,04881
25337,04121
39638,039084
19357,038781
21217,04105
21218,04105
21220,04105
72297,07448
82319,08151
54636,06569
54636,06569
16845,033978
16845,033978
31691,05722
39356,039061
97340,09332
24814,04357
38279,05341
31196,05060
54518,06508
18528,03838
09465,037342
09465,037342
09465,03733
31319,05138
55444,06724
07366,036642
04668,034321
98646,036875
07613,036691
57632,02685
02782,03586
16775,033085
54655,06567
97342,09332
07389,03647
07768,036424
66917,06375
78606,07464
54597,06553
95100,09287
57537,02742
14641,033237
04509,034202
83379,0861
06773,034928
95152,09280
66871,06384
15831,03379
15859,033678
24238,04384
52538,02456
63500,06182
89081,0731
24884,04621
15938,035452
54608,06551
03130,03563
18586,038303
59379,02592
23923,038823
18246,038461
18195,038205
27446,04284
96528,036766
56242,02626
65618,06483
55278,06737
67681,06303
18334,038222
38327,05336
19300,038755
48308,02597
89250,07307
48324,02526
01968,03573
16230,033364
92369,09181
54619,06559
56820,02673
06193,0345
97526,09721
64759,06068
53520,02696
06869,034929
55758,06786
15754,03375
14662,033238
07616,036601
23611,0451
03058,035605
06862,034907
14913,033746
54455,06581
74372,07042
16230,033364
56237,02601
56244,02626
96145,09569
23845,04194
19089,03863
19230,038856
89129,07345
14827,033849
92358,09497
90556,0911
37136,05507
09306,03737
54617,06559
54673,06524
19374,038728
16909,033966
79350,07641
95517,09275
06918,035387
31079,05065
39649,039082
37308,036082
67699,06301
38173,05305
76833,06345
56729,02656
23847,04501
21514,04158
09634,0351
06308,034772
17089,03969
17111,03998
27254,04272
17252,039832
29416,039035
55599,06703
15913,035471
35768,02778
53721,02241
71563,07144
74936,07264
57072,0271
57074,0271
57076,0271
57078,0271
57080,0271
93354,09444
98749,036704
83313,08662
22962,04107
86577,08258
37308,03606
55758,06788
55758,06788
23730,04563
23847,04501
53520,02695
56427,02623
06308,03476
55767,06781
39356,039061
14974,03378
17209,039931
15324,033474
06188,034602
15236,033608
16845,033970
23936,038822
24641,04194
24885,04603
03116,035602
25560,04892
19376,038724
72488,07571
72517,07571
88138,08389
19336,038791
07937,036628
95615,09236
37351,036075
24887,04625
08121,037603
07613,036693
37345,036072
17214,039927
76857,06346
25551,04871
84359,08571
94436,09954
91245,09155
52152,02473
55469,06761
56337,02620
03149,035695
72226,07484
97215,09848
55618,06754
75397,07033
25813,04841
19348,033983
19357,038785
67806,06361
79263,07683
71063,07031
71065,07031
71067,07031
71069,07031
82404,08856
78224,07731
99326,03629
56379,02604
35764,02772
36391,06665
74889,07261
54675,06522
93449,09975
76547,07221
53489,02642
93161,0941
67729,06357
78354,07551
06507,039488
23898,04543
27419,04282
67823,06362
07429,036730
73563,07174
01561,03522
01561,03522
04680,034381
83139,08053
21388,04132
59494,02921
49751,05952
02689,035936
02894,035828
31185,05129
99198,036203
55487,06543
34320,05608
55487,06763
79294,0761
94565,08541
15324,033475
42651,0212
42653,0212
42655,0212
42657,0212
42659,0212
42697,0212
42699,0212
42719,0212
07381,03647
19339,038787
24852,04625
06774,034243
38387,05354
99759,036338
99976,036338
25884,04843
35606,06442
91807,09145
39638,039087
07422,036739
29614,05191
29594,05874
19273,038844
97334,09381
54317,06588
99610,03634
16766,033055
97286,09333
63825,06024
25358,04126
55595,06706
17111,039952
17328,039751
39365,039402
87782,08306
97255,09337
99706,03632
97647,09779
96515,03675
99869,036255
25821,04671
96242,09562
94164,08584
16775,03306
55767,06787
72820,07128
83739,08025
03249,035323
55758,06785
47665,02838
87776,08336
89567,07325
87527,08321
36205,05653
24806,0431
16348,03337
15324,033473
98646,03685
24241,04322
38875,039457
55270,06136
04769,034362
57636,02681
24966,04635
08326,037752
56858,06545
06686,034444
06528,03464
27367,04264
83564,08071
14715,033872
55595,06706
36419,036967
49751,05951
78549,07424
55595,06706
91174,09175
25813,04841
54529,06565
34286,05663
17392,039727
91080,09131
95234,09251
82447,08847
56322,02628
74937,06226
98743,036762
54662,06562
95469,09275
15848,033676
92676,09645
48480,05977
32139,05225
15838,033703
06237,034446
73489,07967
56288,06762
56746,02655
67346,06232
06188,034602
94518,08553
71579,07194
19348,03876
26474,04976
06628,034463
85655,08093
54619,06559
66583,06821
55288,06732
76848,06392
83364,08666
83552,08075
84076,08782
02794,035842
18513,038325
55595,06758
17039,0395
06724,0365
06780,034956
19372,038726
73565,07176
25917,04662
29365,05837
02923,035894
15528,033633
15528,033633
02979,03564
02979,03563
67806,06363
03130,03563
55576,06701
14827,033849
31832,05041
25551,04822
98587,036847
54558,06573
63928,09378
45549,02339
99610,036371
04838,03423
83364,08666
14532,033701
67813,06362
07629,036606
83368,08669
55578,06701
53562,02645
83329,08681
67487,06323
94568,08553
86941,08193
37444,05582
25776,04882
98660,036873
79837,07672
09356,03723
78112,07724
56329,06741
56346,06771
66386,06894
72813,07122
98553,036841
68789,06227
79274,07669
25693,04853
79271,07660
66606,06851
15910,035477
39599,039325
18198,038207
06862,034907
21680,04141
21682,04141
21683,04141
21684,04141
55271,06136
96187,09504
29596,05802
83364,08666
26935,04734
26936,04734
26937,04734
92549,09674
01829,035024
35260,06428
24326,04527
24326,04527
24326,04527
86391,0821
31655,05721
99326,03629
54589,06597
97488,09724
36457,036965
48703,02563
37627,05532
97909,09392
07646,036428
95346,09225
25917,04662
16766,033055
39596,03931
27254,04272
24816,04875
67808,06361
56412,02602
56459,02663
01623,035246
14532,03329
89195,07346
07950,036622
24217,04344
49696,04475
94375,09964
95236,09256
84533,08678
85134,08405
83546,08073
93491,09466
07806,036481
67816,06357
97990,07933
14959,033731
06543,034742
83471,08652
24395,04643
02923,035894
19273,038841
38871,039452
22145,040
29416,039032
01683,035242
04617,034495
56843,06541
82319,08151
06686,034444
72181,07483
83739,08064
39418,03925
01594,035268
01594,035268
83224,08641
55568,06751
56424,02602
79219,07633
34355,05543
35460,06406
66482,06335
17039,039608
17153,039954
19357,038797
49777,05965
56276,02689
04936,035361
16248,033362
14715,033874
56379,06439
06507,03947
25920,04662
26427,04974
06317,034774
99439,036452
98617,036943
19230,03883
25557,04872
19300,038781
82216,08141
54597,06593
35239,06464
16928,03395
18209,038203
23966,03841
96135,0951
17268,039887
39291,039221
79252,07661
99762,03631
06268,034461
31634,05026
57614,02684
38486,039008
24235,04343
83371,08669
90547,0911
01920,035955
77790,07832
94377,09428
96523,036762
71364,07195
66851,06333
21775,04756
36396,06663
83546,08073
09477,037364
09629,037364
36448,036961
37308,036085
56291,06766
61449,06171
66909,06383
67808,06357
96361,09263
98667,036874
01471,035243
98587,036847
16259,033454
19372,038726
23948,038825
08237,037462
14793,033830
19348,038782
24972,04632
92449,09431
24972,04632
55599,06703
54655,06567
99735,03631
06647,034465
22964,04534
82297,08202
57520,02747
57629,02662
54552,06573
83368,08669
56414,06435
56244,02666
79585,07627
71144,07157
57518,02747
18184,038204
24888,04641
39599,039324
49439,05492
76889,06340
97854,09359
98646,03685
16798,033093
48565,02551
86989,08862
18233,038297
18239,038461
18246,038461
18442,038461
33803,05204
88416,07352
98749,036704
32839,05233
71711,07144
89555,07329
37318,036083
15518,033636
16278,033334
85643,08094
23847,04536
29367,05148
01904,035951
54552,06573
29416,03901
21720,04142
84439,08084
76479,07222
56479,02667
08432,0375
83376,08667
37345,036077
56379,06439
25868,04883
06928,035384
07338,036622
07570,036622
15898,033657
91628,09861
06567,034651
15324,033475
76872,06349
66879,06371
96349,09262
57629,02688
78256,07738
21435,04174
25795,04837
23948,038825
98678,03686
67705,06306
27389,04267
99762,034653
49448,05474
32351,05773
39576,03931
16306,033336
08144,0375
24811,04338
16945,033969
98617,036943
83071,08036
83552,08036
94569,09935
23883,04545
19406,03847
19406,03847
16269,033436
75447,07045
17291,039856
24996,04637
67294,06355
72510,07573
87778,08261
88719,07532
96188,09522
06179,034636
01594,034324
39264,039244
31595,05764
88167,08383
38899,039459
19273,038844
19406,03847
74597,07967
21772,04756
19246,038858
19246,038858
23795,04551
55758,06544
19273,038845
99510,03644
78333,07771
66484,06336
82131,089
23617,04505
54646,06527
37345,036072
56472,02661
96342,09265
97640,09776
71543,07130
31638,05026
24326,04526
63811,06027
64589,06158
56459,02661
99610,03634
73495,07964
29597,05872
23968,03841
16833,03391
83471,08652
06547,034654
52222,02402
52223,02402
52224,02402
24890,04623
72419,07577
09366,037298
14728,033875
09306,03737
16278,033338
16540,03303
17391,039721
17406,038372
19372,038725
24601,04326
01833,035973
16761,03302
24409,04642
24256,04303
18510,038326
24405,04646
31592,05761
67822,06362
16248,033365
16348,033397
04916,035384
04932,03533
56588,02638
16818,03391
19339,038787
74731,06286
25554,04823
25548,04822
06386,034977
06667,03443
39590,039321
15859,033678
17268,03987
17328,039751
92721,09602
01594,035268
06667,034445
87675,08349
99195,036204
99195,036204
87677,08345
19217,038873
06896,034929
19273,038758
03226,035433
47638,02834
39264,039248
97618,09733
02747,035873
19073,0385
19372,03871
18435,03831
18437,03831
18439,03831
23992,038429
24229,04349
17335,039753
17255,039828
06493,039489
08527,03741
08527,03741
72479,07434
19294,038755
56587,02634
01936,035723
94342,09424
82064,08170
75334,07082
94315,09421
83329,08681
01561,03522
15913,035475
15344,03341
99713,036334
99634,036376
16928,033989
19357,038788
06862,034901
15752,033768
01616,035264
19357,038797
15898,033652
83552,08075
83739,08025
85307,08444
57629,02662
37308,03606
04838,034244
15848,033675
06425,034692
19372,038721
39291,039223
98646,03685
98646,036875
01609,035265
54597,06556
09661,037207
18299,038459
03096,035606
19348,038782
14728,033875
01561,03522
19230,038751
23936,03881
54558,06573
55442,06724
54552,06573
83489,08652
25792,04837
16835,033933
25821,04671
23815,04553
96129,09543
01796,035020
83364,08666
56357,06775
24643,04194
24891,04623
23847,04534
27616,04748
17159,039959
18195,038228
94166,08571
19294,038755
14547,033204
16845,033972
17209,039924
79780,07744
28816,04206
92551,09435
18209,038203
06780,0345
57614,02681
76297,07249
67661,06306
70173,0711
70174,0711
70176,0711
70178,0711
70180,0711
70182,0711
70184,0711
70186,0711
70188,0711
70190,0711
70191,0711
70192,0711
70193,0711
70195,0711
70197,0711
70199,0711
70327,0711
70329,0711
70372,0711
70374,0711
70376,0711
70378,0711
70435,0711
70437,0711
70439,0711
70469,0711
70499,0711
70563,0711
70565,0711
70567,0711
70569,0711
70597,0711
70599,0711
70619,0711
70629,0711
08328,037462
73565,07176
98714,036784
24641,04194
19273,038841
19376,038729
26624,04942
48465,05923
19230,03883
25361,04824
24392,04641
29556,05826
25764,04833
25782,04838
25938,04683
24890,04623
21394,04135
24852,04607
25727,04830
25779,04836
25876,04884
18516,038331
25923,04663
25813,04881
25849,04844
25879,04883
46354,02862
38350,05355
27257,04247
91484,09165
73453,07975
98527,03681
98528,03681
98529,03681
29562,05820
19079,039977
19348,03876
17168,039977
23867,04537
27232,04271
39171,039205
54636,06562
23923,038823
19077,0385
19412,038483
72172,07454
07751,03641
55758,06544
56379,02604
63834,06028
65843,06196
66280,06897
71560,07193
66885,06381
74429,07976
92237,09661
67734,06308
87477,08376
79295,07634
97528,09763
85254,08135
75056,07269
97320,09321
97633,09761
98617,036945
99755,036332
55286,06732
97529,09382
67808,06361
97717,09704
19273,038841
93104,09480
59846,02933
99735,03631
99947,036043
07407,036744
36404,036962
39343,039053
38373,05355
38376,05355
04860,03421
83552,08074
83362,08666
83364,08666
26903,04965
56299,02625
03226,035433
23701,04529
73079,07162
99441,03643
99441,03643
27305,04240
49762,05939
31555,05723
53913,02226
16230,03337
28857,04242
06333,034742
25980,04651
08548,037431
89428,09077
24893,04622
99891,036259
54441,06582
83342,08621
83373,08687
19348,038789
25585,04872
24797,04332
17268,039820
73527,07175
06667,03443
86704,09094
74388,07133
78607,07464
74223,07131
21493,04156
54426,06504
99897,036252
71732,07150
38489,039007
19348,038789
39517,03935
39590,039322
22889,04109
25499,04101
36142,06682
84367,08572
07922,036646
04680,034381
38875,039457
01683,035245
09468,037346
08262,037465
92723,09655
73497,07964
88459,08395
07407,036744
16307,033333
91489,09104
86660,09004
38479,05366
24594,04871
24619,04323
16833,033932
27412,04283
23946,038825
23946,038825
18249,038450
24963,04638
39435,039268
23972,03841
24536,04394
24943,0461
37339,036071
39646,039006
25881,04862
01665,035245
97941,09341
97285,09338
04425,034298
06679,034441
15848,033675
03185,035601
82024,089
84416,08084
84574,08084
06628,034463
65232,06128
07616,036692
09249,0371
01561,035240
09322,037381
07778,036427
07646,036426
04643,034494
07639,036601
54456,06501
23689,04504
24220,04347
19399,038736
19246,038858
49545,05482
16866,033976
07907,036648
79692,07629
83565,08092
93105,09403
83684,08022
04617,03447
06193,034606
07407,036743
03185,035601
07407,036743
07407,03672
07570,036603
07989,036624
83317,08666
84576,08633
94244,09923
37339,036071
19273,038844
48291,02504
56858,06545
25782,04838
14513,03328
15806,033764
54441,06584
17268,039881
15518,033432
17268,03987
19412,038483
78250,07736
79331,07641
78144,07729
25767,04835
23824,04557
23992,038429
03139,03564
09306,034381
15926,035456
16515,033094
17094,039603
67806,06364
23923,038823
23936,03881
21395,04176
19376,038729
18195,038205
19243,038853
19258,038844
19412,038486
18233,038294
19246,038851
23936,038822
23936,038871
25882,04862
24817,04624
17166,03996
01945,03574
96355,09269
94167,08534
88069,07542
93158,09471
06682,034443
14641,033230
93356,09405
92552,09671
15755,033766
96358,09268
17111,039993
99628,036373
99880,03622
06179,034601
19303,038759
25557,04872
86943,08194
57537,02742
83555,08073
99843,036929
04924,035341
07616,036692
06502,03947
99713,036020
66987,06334
07422,036739
54424,06504
56584,02639
57577,02682
06766,03494
09380,03721
86932,08196
66871,06381
04808,03425
93107,09453
91177,09173
37318,036083
06647,034465
04808,034262
99947,03603
19217,038875
86470,08281
92554,09676
01737,035203
27321,04204
04720,034325
39291,039223
91741,09834
97288,09303
04924,035341
66871,06381
92637,0961
06727,03441
18195,038205
98660,036873
97531,09521
15834,033708
09488,037369
18528,03838
08541,03741
39619,039384
01561,035248
07356,036652
09322,037381
86672,08276
07774,036421
95707,09233
95199,09235
24405,04646
06862,034907
18586,038308
07356,036643
66636,06853
21401,05859
54317,06500
04626,034496
16269,033456
56291,06746
54340,06507
23936,03881
08541,03741
49832,05902
18184,038209
09419,037297
24351,04355
09419,037297
09419,037297
97711,09724
97289,09360
97291,09364
56743,02652
99713,036370
17168,039975
06779,034906
94169,08504
95349,09228
19412,038483
94136,08501
14974,033731
38473,05366
14798,033834
01609,035263
09661,034322
55471,06761
84184,08709
88422,07582
93464,09673
94113,08509
75233,07234
14929,033748
36469,03695
04849,034243
16259,033398
55546,06709
67311,06351
83546,08073
99189,0361
99189,0361
24803,04333
25794,04803
14641,033230
06537,034651
24644,04392
23669,04503
06502,0391
25917,04662
08606,037463
08606,037421
95643,09631
07646,036428
27419,04282
79822,07651
85135,08423
94104,08504
84529,08683
52445,02463
24321,04281
99713,036330
19230,03883
24819,04874
22965,04534
55481,06763
23826,04558
86447,08237
79682,07674
79674,07671
83379,08681
84513,08631
24894,04622
23992,038422
06231,03462
07819,036482
47918,02151
99958,036042
99438,036450
25832,04861
15755,033769
95183,09295
99718,03636
14476,033202
21442,04173
19217,038872
18181,038206
18181,038206
73266,07023
38667,05320
04860,03421
17192,03976
17358,03976
17358,03976
23923,038828
06729,034424
06774,034243
06779,034906
25436,04122
39249,039291
15755,033766
16775,033080
16818,033929
16866,033971
17259,039831
23923,038828
21255,04182
21371,05853
99100,036208
99100,036208
99947,036043
99198,036203
99198,036203
56841,06541
39240,039291
92724,09648
82390,08847
93358,09444
55595,0671
93455,09974
19089,038722
21516,04156
23936,038824
19417,038484
07381,03647
17121,039998
24610,04323
97633,09765
99326,03629
54441,06581
17449,038371
74523,07903
07819,036481
83301,08669
83278,0861
83374,08669
06729,034424
92555,09655
74249,07943
38899,039459
85655,08095
90619,09107
23843,04537
23827,04556
23795,04551
15848,033674
06369,034975
14959,033731
03253,035322
29494,05848
01594,035268
04617,034343
02959,035773
03149,035695
02959,035773
95367,09227
04651,034345
06909,034927
14822,033844
15868,033671
06217,03461
06420,034691
06682,034443
15320,033477
99718,036379
19249,038855
04687,034383
65468,06147
02923,035894
55413,06721
14778,03382
93492,09673
99830,036923
24896,04626
56253,02672
14641,033233
07985,036621
22967,04532
14552,033205
34388,05675
83359,0861
25693,04857
18569,038309
15236,033602
15898,033656
07407,036743
83546,08073
38889,039456
91757,09142
08233,037468
14929,033748
01561,03522
78098,07722
18320,038225
18465,038320
08239,037463
08606,037434
07950,036622
01665,035245
97855,09395
17259,039820
16845,033974
54290,0651
54292,0651
54293,0651
54294,0651
54295,0651
54296,0651
53520,02696
54311,0651
84371,08562
16949,033981
56753,02654
54636,06562
06369,03496
18320,038225
19273,038845
39649,039004
67705,06306
07819,036482
22946,04154
54349,06507
23966,03841
01877,03594
03253,035326
07646,036428
99428,03643
99428,03643
99869,036258
72818,07124
07646,036428
95183,09281
06729,03441
53840,02241
53842,02241
53844,02241
99438,03643
17039,0395
06648,034467
24321,04385
04880,034223
78647,07425
95709,09232
83308,08621
83376,08667
99880,03621
66957,06335
87779,08331
98596,036840
39291,039221
03130,035600
96367,09268
72070,07071
72072,07071
72074,07071
72076,07071
39307,039346
16928,033982
90587,0911
37620,05533
38474,05833
25881,04862
79677,07673
78609,07464
83104,08067
99610,03634
03130,03563
82299,08193
86842,08245
19406,038485
03185,035601
19260,038843
86874,08268
84577,08633
17129,039999
24214,04346
99869,03621
78532,07461
82327,08158
17091,03961
23992,038429
24894,04641
38388,05354
49767,05936
34477,05695
27239,04243
29413,039033
84558,08623
52531,02451
54689,06524
66802,06836
88662,07551
83236,08642
76698,07251
39517,03935
31600,05763
97532,09720
39599,039325
17459,038375
15926,035454
55288,06732
37318,036083
54552,06596
06556,034671
99198,036203
54552,06573
01561,03522
04938,035365
17373,039771
47589,02825
91486,09163
38170,05332
19077,03868
24860,04623
49843,05942
55278,06249
25889,04864
29525,0581
39579,03931
19348,038784
56767,02657
56767,02692
25436,04122
97292,09369
14476,033208
39517,039366
31311,05173
97215,09842
82449,08846
06548,034653
73066,07161
88690,07556
18233,038294
56290,06762
79777,07747
07407,036742
39343,039052
56357,06772
02999,035728
06667,03443
01454,03528
15868,033671
89073,0731
89075,0731
89077,0731
89079,0731
89081,0731
56766,02676
66887,06387
35327,06645
18246,038464
24897,04641
06543,034742
79224,07665
18569,038305
39365,039409
88444,07351
29369,05083
98663,036871
99441,03643
19309,038758
21274,04189
55278,06737
87781,08393
53572,02224
67823,06362
88527,07371
59423,02303
59425,02303
59427,02303
57648,02661
39435,039263
97618,09773
82497,08822
07646,036424
36414,06620
19399,038736
69429,06271
86944,08243
84339,08724
71111,07157
87782,08269
83546,08073
74257,07132
99819,036927
72669,07022
71560,07193
85774,089
89165,07347
94107,08593
74199,07131
82008,089
07426,036738
64757,06275
83367,08686
67746,06788
06721,034422
98634,036940
78089,07721
78089,07721
91364,09194
07356,036651
